participantID,timestamp,current_double_press_count,time_since_last_word_start,word_count,word_text,word_key_onsets,word_key_chars,word_key_codes,word_double_press_count
1264,10850,1.0,1653,2,,[],[],[],1
1264,21707,2.0,2533,4,,[],[],[],1
1264,112192,3.0,351,24,,[],[],[],1
1265,17233,1.0,2389,7,,[],[],[],1
1265,42462,2.0,463,15,,[],[],[],1
1266,13034,1.0,2073,3,,[],[],[],1
1266,68204,2.0,1081,17,,[],[],[],1
1266,74140,3.0,1438,18,,[],[],[],1
1266,92158,4.0,1389,23,,[],[],[],1
1266,98893,5.0,2250,24,,[],[],[],1
1266,177663,6.0,1979,44,,[],[],[],1
1267,19989,1.0,758,8,,[],[],[],1
1267,31108,2.0,576,12,,[],[],[],1
1267,60404,3.0,2383,22,,[],[],[],1
1267,88872,4.0,1431,33,,[],[],[],1
1267,106207,5.0,1102,39,,[],[],[],1
1267,120440,6.0,1808,43,train,"[304, 190, 114, 223, 152]","['T', 'R', 'A', 'I', 'N']","[84, 82, 65, 73, 78]",1
1267,180619,7.0,5645,62,,"[1820, 1248, 280, 602, 214, 193]","['R', 'I', 'V', '\x08', '\x08', '\x08']","[82, 73, 86, 8, 8, 8]",1
1268,9478,1.0,263,4,,[],[],[],1
1268,33734,2.0,327,11,,[],[],[],1
1268,52935,3.0,368,17,,[],[],[],1
1268,65263,4.0,351,22,,[],[],[],1
1268,68479,5.0,312,23,,[],[],[],1
1268,83063,6.0,400,27,,[],[],[],1
1268,113903,7.0,464,38,,[],[],[],1
1268,171575,8.0,360,52,,[],[],[],1
1269,11603,1.0,6288,1,,[],[],[],1
1269,63090,2.0,4431,15,,[],[],[],1
1269,118738,3.0,2831,30,,[],[],[],1
1269,155971,4.0,2592,40,,[],[],[],1
1270,33939,1.0,1246,21,,[],[],[],1
1270,93077,2.0,860,47,,[],[],[],1
1271,20929,1.0,4299,5,house,"[764, 192, 44, 136, 202]","['H', 'O', 'U', 'S', 'E']","[72, 79, 85, 83, 69]",1
1271,42462,2.0,4817,11,ice,"[3543, 90, 371]","['I', 'C', 'E']","[73, 67, 69]",1
1271,42946,3.0,5301,11,ice,"[3543, 90, 371]","['I', 'C', 'E']","[73, 67, 69]",2
1271,44768,4.0,1205,12,,[],[],[],1
1271,177192,5.0,3196,42,,[],[],[],1
1272,160309,1.0,1157,54,,[],[],[],1
1272,165126,2.0,5974,54,,[],[],[],2
1272,166736,3.0,7584,54,,[],[],[],3
1272,168235,4.0,9083,54,,[],[],[],4
1273,14388,1.0,1719,4,,[],[],[],1
1273,40221,2.0,2895,14,,[],[],[],1
1274,47369,1.0,3304,7,fish,"[708, 321, 336, 1276]","['F', 'I', 'S', 'H']","[70, 73, 83, 72]",1
1274,48590,2.0,4526,7,fish,"[708, 321, 336, 1276]","['F', 'I', 'S', 'H']","[70, 73, 83, 72]",2
1274,102993,3.0,2222,13,,[],[],[],1
1274,118335,4.0,6488,14,macaroni,"[2893, 189, 286, 303, 821, 299, 610, 275]","['M', 'A', 'C', 'A', 'R', 'O', 'N', 'I']","[77, 65, 67, 65, 82, 79, 78, 73]",1
1274,124732,5.0,468,16,,[],[],[],1
1274,177633,6.0,3413,28,fruit,"[1131, 184, 332, 117, 380]","['F', 'R', 'U', 'I', 'T']","[70, 82, 85, 73, 84]",1
1274,178860,7.0,4640,28,fruit,"[1131, 184, 332, 117, 380]","['F', 'R', 'U', 'I', 'T']","[70, 82, 85, 73, 84]",2
1275,3914,1.0,457,1,,[],[],[],1
1275,12486,2.0,998,4,,[],[],[],1
1275,25230,3.0,459,8,,[],[],[],1
1275,72386,4.0,420,27,,[],[],[],1
1275,79190,5.0,413,30,,[],[],[],1
1276,6014,1.0,787,1,,[],[],[],1
1276,18981,2.0,451,4,,[],[],[],1
1276,24667,3.0,672,5,,[],[],[],1
1276,54558,4.0,461,16,,[],[],[],1
1276,61417,5.0,1419,17,,[],[],[],1
1276,106186,6.0,1240,32,,[],[],[],1
1276,127193,7.0,463,39,,[],[],[],1
1276,140594,8.0,507,43,,[],[],[],1
1276,145990,9.0,451,45,,[],[],[],1
1276,174486,10.0,784,54,,[],[],[],1
1277,49278,1.0,1189,19,,[],[],[],1
1277,95036,2.0,8817,30,,[],[],[],1
1277,161549,3.0,4010,49,,[],[],[],1
1278,11330,1.0,1843,1,,[],[],[],1
1278,31436,2.0,1980,5,,[],[],[],1
1278,34690,3.0,5234,5,,[],[],[],2
1319,52757,1.0,1378,12,,[],[],[],1
1319,120716,2.0,4976,24,,"[519, 191, 303, 192, 2536, 501, 51, 51, 51, 51, 52, 51, 52]","['C', 'A', 'K', 'E', '\x08', '\x08', '\x08', '\x08', '\x08', '\x08', '\x08', '\x08', '\x08']","[67, 65, 75, 69, 8, 8, 8, 8, 8, 8, 8, 8, 8]",1
1319,124273,3.0,509,25,,[],[],[],1
1320,17905,1.0,994,6,,[],[],[],1
1320,30468,2.0,1227,8,,[],[],[],1
1320,53322,3.0,1125,11,,[],[],[],1
1320,76774,4.0,1170,15,,[],[],[],1
1320,84580,5.0,1620,16,,[],[],[],1
1320,129184,6.0,2333,25,,[],[],[],1
1320,140289,7.0,1573,27,,[],[],[],1
1321,9300,1.0,600,4,,[],[],[],1
1321,22539,2.0,600,9,,[],[],[],1
